Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,X6,2022,G06 (2019—2023),1491 км,2 записи в отчёте Автотеки,,1,Не битый,40i 3.0 Steptronic (340 л.с.),3 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,5UXC*************,,12 983 000
BMW,X1,2019,F48 рестайлинг (2019—2023),101069 км,2 записи в отчёте Автотеки,,1,Не битый,18d 2.0 xDrive Steptronic (150 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,WBA3*************,,3 650 000
BMW,X5,2019,G05 (2018—2023),78000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Белый,Левый,WBAC*************,Не интересует,8 300 000
BMW,X5,2020,G05 (2018—2023),15000 км,3 записи в отчёте Автотеки,,1,Не битый,40i 3.0 xDrive Steptronic (340 л.с.),3 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,5UXC*************,,8 499 000
BMW,5 серия,2021,G30/G31 рестайлинг (2020—2023),92042 км,22 записи в отчёте Автотеки,,1,Не битый,520i 2.0 Steptronic (184 л.с.),2 л,Бензин,Автомат,Задний,Business,Седан,Белый,Левый,WBA7*************,Возможен,4 749 000
BMW,5 серия,2019,G30/G31 (2016—2020),230000 км,Проверить в Автотеке,Электронный,2,Не битый,520d 2.0 Steptronic (190 л.с.),2 л,Дизель,Автомат,Задний,Sport Line,Седан,Серый,Левый,WBAJ*************,Не интересует,3 800 000
BMW,X5,2019,G05 (2018—2023),67000 км,14 записей в отчёте Автотеки,,1,Не битый,M50d 3.0 xDrive Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,M Special by Individual,Внедорожник 5-дверный,Серый,Левый,WBAC*************,Не интересует,8 950 000
BMW,X1,2021,F48 рестайлинг (2019—2023),46000 км,Проверить в Автотеке,,1,Не битый,20i 2.0 xDrive Steptronic (192 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Синий,Левый,WBA1*************,Не интересует,4 800 000
BMW,3 серия,2021,G20 (2018—2023),15107 км,13 записей в отчёте Автотеки,,2,Не битый,330d 3.0 xDrive AT (265 л.с.),3 л,Дизель,Автомат,Полный,,Седан,Чёрный,Левый,WBA5*************,Возможен,5 890 000
BMW,X5,2018,F15 (2013—2018),82935 км,6 записей в отчёте Автотеки,,2,Не битый,30d 3.0 xDrive Steptronic (258 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,WBAK*************,Возможен,5 300 000
BMW,3 серия,2020,G20 (2018—2023),29308 км,7 записей в отчёте Автотеки,,1,Не битый,318i 2.0 AT (156 л.с.),2 л,Бензин,Автомат,Задний,SE,Седан,Красный,Левый,WBA7*************,Возможен,3 690 000
BMW,X7,2020,G07 (2018—2023),49000 км,5 записей в отчёте Автотеки,,2,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,X4XC*************,Возможен,9 600 000
BMW,7 серия,2020,G11/G12 рестайлинг (2019—2023),40487 км,3 записи в отчёте Автотеки,,2,Не битый,730d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Plus,Седан,Чёрный,Левый,X4X7*************,,8 660 000
BMW,Z4,2009,E89 (2009—2013),122000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,23i 2.5 AT (218 л.с.),2.5 л,Бензин,Автомат,Задний,Базовая,Кабриолет,Белый,Левый,WBAL*************,Не интересует,2 350 000
BMW,X5,2019,G05 (2018—2023),140000 км,14 записей в отчёте Автотеки,Оригинал,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,X4XC*************,Не интересует,7 000 000
BMW,X5,2022,G05 (2018—2023),20400 км,Проверить в Автотеке,Электронный,1,Не битый,25d 2.0 xDrive Steptronic (231 л.с.),2 л,Дизель,Автомат,Полный,Business,Внедорожник 5-дверный,Коричневый,Левый,WBAC*************,,9 670 000
BMW,X3,2014,F25 рестайлинг (2014—2018),116539 км,18 записей в отчёте Автотеки,Оригинал,2,Не битый,20i 2.0 xDrive AT (184 л.с.),2 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Коричневый,Левый,X4XW*************,,2 399 000
BMW,5 серия GT,2015,F07 рестайлинг (2013—2017),101200 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,530d 3.0 xDrive Steptronic (258 л.с.),3 л,Дизель,Автомат,Полный,Luxury Line,Лифтбек,Коричневый,Левый,WBA5*************,Не интересует,3 499 000
BMW,X6,2021,G06 (2019—2023),49660 км,2 записи в отчёте Автотеки,,2,Не битый,40d 3.0 Steptronic (340 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Чёрный,Левый,X4XT*************,,10 875 000
BMW,5 серия,2019,G30/G31 (2016—2020),103000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,530e 2.0 Steptronic (252 л.с.),2 л,Гибрид,Автомат,Задний,Base,Седан,Белый,Левый,WBAJ*************,Не интересует,3 880 000
BMW,X4,2018,G02 (2018—2021),111162 км,19 записей в отчёте Автотеки,,2,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,Sport,Внедорожник 5-дверный,Белый,Левый,WBAV*************,Возможен,4 240 000
BMW,X5,2019,G05 (2018—2023),94000 км,36 записей в отчёте Автотеки,Оригинал,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Серый,Левый,WBAC*************,,7 250 000
