Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ГАЗ,ГАЗель 3302,2021,II (2010—2023),33900 км,6 записей в отчёте Автотеки,Электронный,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,XZV3*************,Не интересует,2 420 000
ГАЗ,ГАЗель Next,2017,III (2013—2023),177922 км,8 записей в отчёте Автотеки,,2,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Зелёный,Левый,X9H3*************,,1 650 000
ГАЗ,ГАЗель 3302,2003,I рестайлинг (2003—2010),300000 км,Проверить в Автотеке,Оригинал,3,Не битый,2.3 MT (100 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,XTH3*************,Возможен,360 000
ГАЗ,69,1962,I (1953—1972),1000 км,,Оригинал,2,Не битый,2.1 4WD MT (55 л.с.),2.1 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,7948**,Возможен,300 000
ГАЗ,ГАЗель 3302,1996,I (1994—2003),50000 км,2 записи в отчёте Автотеки,Дубликат,3,Не битый,2.3 MT (110 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Голубой,Левый,XTH3*************,Не интересует,220 000
ГАЗ,ГАЗель 3302,2011,II (2010—2023),550 км,6 записей в отчёте Автотеки,,3,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z741*************,Не интересует,850 000
ГАЗ,ГАЗель 3302,2004,I рестайлинг (2003—2010),319000 км,Проверить в Автотеке,Оригинал,3,Не битый,2.3 MT (98 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,XTH3*************,Не интересует,299 999
ГАЗ,ГАЗель 2705,2003,I рестайлинг (2003—2010),150000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,2.3 MT (98 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,XTH2*************,Не интересует,800 000
ГАЗ,Соболь 2752,2017,II (2010—2023),124828 км,4 записи в отчёте Автотеки,,1,Не битый,2.7 4WD MT (107 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Фургон,Белый,Левый,X962*************,,1 000 000
ГАЗ,ГАЗель Next,2018,III (2013—2023),284000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Бордовый,Левый,Z783*************,Не интересует,2 550 000
ГАЗ,Соболь 2752,2018,II (2010—2023),113712 км,5 записей в отчёте Автотеки,,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Минивэн,Красный,Левый,X962*************,,1 069 000
ГАЗ,ГАЗель 3221,2012,II (2010—2023),329000 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Микроавтобус,Синий,Левый,X963*************,Возможен,285 000
ГАЗ,Соболь 2752,2020,II (2010—2023),85000 км,2 записи в отчёте Автотеки,,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Минивэн,Красный,Левый,X962*************,,1 399 000
ГАЗ,ГАЗель Next,2021,III (2013—2023),72863 км,2 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,Z0D1*************,,2 800 999
ГАЗ,ГАЗель Next,2022,III (2013—2023),150000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,XZV3*************,,2 700 000
ГАЗ,Соболь 2752,2008,I рестайлинг (2003—2010),427000 км,5 записей в отчёте Автотеки,,3,Не битый,2.5 MT (124 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Фургон,Серый,Левый,X962*************,Не интересует,550 000
