Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
УАЗ,Профи,2018,I (2017—2023),117465 км,3 записи в отчёте Автотеки,,2,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Задний,Стандарт,Фургон,Серый,Левый,XTT2*************,,1 000 000
УАЗ,31519,2004,I (1985—2013),51000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.9 MT (84 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Белый,Левый,XTT3*************,Возможен,390 000
УАЗ,Patriot,2019,I рестайлинг 3 (2016—2023),75492 км,3 записи в отчёте Автотеки,,1,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Синий,Левый,XTT3*************,Возможен,1 465 000
УАЗ,Pickup,2012,I (2008—2014),328742 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Classic,Пикап,Чёрный,Левый,XTT2*************,,288 590
УАЗ,3962,1999,I (1985—2023),30000 км,Проверить в Автотеке,,3,Не битый,2.9 MT (85 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,XTT3*************,Не интересует,185 000
УАЗ,Patriot,2023,I рестайлинг 3 (2016—2023),,,Электронный,,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,Возможен,от 1 640 000
УАЗ,Карго,2016,I рестайлинг 2 (2016—2023),80000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,2.7 4WD MT (135 л.с.),2.7 л,Бензин,Механика,Полный,Комфорт,Пикап,Серебряный,Левый,XTT2*************,Не интересует,780 000
УАЗ,3303,1998,I (1966—2023),150000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (76 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Пикап,Белый,Левый,XTT3*************,Не интересует,380 000
УАЗ,Patriot,2019,I рестайлинг 3 (2016—2023),79393 км,11 записей в отчёте Автотеки,,2,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,XTT3*************,Возможен,1 092 000
УАЗ,Patriot,2018,I рестайлинг 3 (2016—2023),60700 км,6 записей в отчёте Автотеки,,2,Не битый,2.7 МТ (135 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,XTT3*************,,1 104 500
УАЗ,3741,1999,I (1985—2023),5000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (76 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Фургон,Серый,Левый,XTT3*************,Не интересует,150 000
УАЗ,2206,2019,I (1965—2023),22148 км,Проверить в Автотеке,Оригинал,1,Не битый,2.4 MT (92 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Серый,Левый,XTT2*************,Не интересует,1 000 000
УАЗ,3962,2014,I (1985—2023),10932 км,5 записей в отчёте Автотеки,,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,XU62*************,,999 000
УАЗ,Patriot,2017,I рестайлинг 3 (2016—2023),108669 км,8 записей в отчёте Автотеки,,2,Не битый,2.7 MT (135 л.с.),2.7 л,Бензин,Механика,Полный,Классик Fleet,Внедорожник 5-дверный,Серый,Левый,XTT3*************,,1 015 000
УАЗ,3909,2011,I (1985—2023),140000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Зелёный,Левый,XTT3*************,Возможен,430 000
УАЗ,31514,1999,I (1985—2013),108000 км,Проверить в Автотеке,,4+,Не битый,2.4 MT (90 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Оранжевый,Левый,XTT3*************,Возможен,160 000
УАЗ,Pickup,2015,I рестайлинг (2014—2016),155000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Чёрный,Левый,XTT2*************,Возможен,585 000
УАЗ,Patriot,2009,I (2005—2012),153000 км,9 записей в отчёте Автотеки,,3,Не битый,2.2 D MT (116 л.с.),2.2 л,Дизель,Механика,Полный,,Внедорожник 5-дверный,Серебряный,Левый,XTT3*************,Не интересует,400 000
УАЗ,Hunter,2011,I (2003—2023),490000 км,,Оригинал,3,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Синий,Левый,XT13*************,Не интересует,300 000
УАЗ,31512,1992,I (1985—2013),8000 км,,Дубликат,2,Не битый,2.4 MT (90 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Зелёный,Левый,4054**,Не интересует,315 000
УАЗ,Patriot,2012,I рестайлинг (2012—2014),56000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,2.2 D MT (114 л.с.),2.2 л,Дизель,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,Не интересует,850 000
УАЗ,29891,2013,I (1985—2023),10000 км,Проверить в Автотеке,Дубликат,2,Не битый,2.7 MT (112 л.с.),,Бензин,Механика,Полный,Базовая,Фургон,Серый,Левый,XU62*************,Не интересует,650 000
УАЗ,Patriot,2014,I рестайлинг (2012—2014),87817 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Comfort,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,Возможен,755 000
УАЗ,3962,1998,I (1985—2023),115000 км,4 записи в отчёте Автотеки,Дубликат,4+,Не битый,2.5 MT (74 л.с.),2.5 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Голубой,Левый,XTT3*************,Не интересует,150 000
УАЗ,Pickup,2019,I рестайлинг 2 (2016—2023),150000 км,28 записей в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,,Пикап,Белый,Левый,XTT2*************,Возможен,969 000
УАЗ,3303,1994,I (1966—2023),37492 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (92 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,Не интересует,300 000
УАЗ,Patriot,2020,I рестайлинг 3 (2016—2023),35000 км,5 записей в отчёте Автотеки,,1,Не битый,2.7 AT (150 л.с.),2.7 л,Бензин,Автомат,Полный,Комфорт Автомат,Внедорожник 5-дверный,Коричневый,Левый,XTT3*************,,1 750 000
УАЗ,Pickup,2016,I рестайлинг (2014—2016),353325 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (135 л.с.),2.7 л,Бензин,Механика,Полный,,Пикап,Зелёный,Левый,XTT2*************,,492 590
УАЗ,469,2000,I (1972—2011),8000 км,,,2,Не битый,2.4 MT (75 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WB45*************,Не интересует,150 000
УАЗ,Patriot,2019,I рестайлинг 3 (2016—2023),62143 км,7 записей в отчёте Автотеки,,2,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,Престиж,Внедорожник 5-дверный,Серебряный,Левый,XTT3*************,Возможен,1 125 210
УАЗ,39094,2009,I (1996—2023),156752 км,Проверить в Автотеке,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Зелёный,Левый,XTT3*************,Не интересует,339 999
УАЗ,3962,1998,I (1985—2023),3000 км,,,3,Не битый,2.9 MT (98 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Золотой,Левый,XTT3*************,Возможен,600 000
УАЗ,3303,2015,I (1966—2023),7000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,Не интересует,1 041 700
УАЗ,Hunter,2007,I (2003—2023),100000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,2.2 D MT (92 л.с.),2.2 л,Дизель,Механика,Полный,Базовая,Внедорожник 5-дверный,Синий,Левый,XTT3*************,Не интересует,380 000
УАЗ,3303,1982,I (1966—2023),86000 км,,Дубликат,3,Не битый,2.4 MT (76 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Пикап,Зелёный,Левый,2727**,Не интересует,270 000
УАЗ,3303,1989,I (1966—2023),200000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (92 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Пикап,Зелёный,Левый,XTT3*************,Не интересует,160 000
УАЗ,3909,2019,I (1985—2023),4471 км,2 записи в отчёте Автотеки,,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,,1 164 000
УАЗ,Pickup,2021,I рестайлинг 2 (2016—2023),53000 км,13 записей в отчёте Автотеки,Электронный,1,Не битый,2.7 AT (150 л.с.),2.7 л,Бензин,Автомат,Полный,,Пикап,Чёрный,Левый,XTT2*************,Не интересует,1 800 000
УАЗ,Patriot,2017,I рестайлинг 3 (2016—2023),65869 км,8 записей в отчёте Автотеки,,3,Не битый,2.7 МТ (135 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серебряный,Левый,XTT3*************,,875 000
УАЗ,3741,2019,I (1985—2023),7978 км,2 записи в отчёте Автотеки,,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Фургон,Серебряный,Левый,XTT3*************,,830 000
УАЗ,Pickup,2013,I (2008—2014),152867 км,16 записей в отчёте Автотеки,Оригинал,2,Не битый,2.2 D MT (114 л.с.),2.2 л,Дизель,Механика,Полный,Comfort,Пикап,Серебряный,Левый,XTT2*************,Не интересует,530 000
УАЗ,Pickup,2014,I (2008—2014),234862 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Classic,Пикап,Чёрный,Левый,XTT2*************,,411 590
УАЗ,3909,2015,I (1985—2023),198000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,XTT3*************,,349 000
УАЗ,Patriot,2021,I рестайлинг 3 (2016—2023),56321 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,2.7 AT (150 л.с.),2.7 л,Бензин,Автомат,Полный,Комфорт Автомат,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,Не интересует,1 650 000
УАЗ,Patriot,2015,I рестайлинг 2 (2014—2016),32000 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Зелёный,Левый,XTT3*************,Не интересует,900 000
УАЗ,Patriot,2015,I рестайлинг 2 (2014—2016),280345 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,XTT3*************,Не интересует,480 000
УАЗ,3303,2016,I (1966—2023),103215 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,Не интересует,760 000
УАЗ,31514,1994,I (1985—2013),70000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (90 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Бежевый,Левый,XTT3*************,Не интересует,130 000
УАЗ,39094,2019,I (1996—2023),126252 км,3 записи в отчёте Автотеки,,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,,697 000
УАЗ,Patriot,2017,I рестайлинг 3 (2016—2023),110000 км,5 записей в отчёте Автотеки,,1,Не битый,2.7 МТ (135 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,XTT3*************,,929 900
УАЗ,Patriot,2012,I рестайлинг (2012—2014),119500 км,17 записей в отчёте Автотеки,,1,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,,599 000
УАЗ,31519,2005,I (1985—2013),94425 км,Проверить в Автотеке,Оригинал,2,Не битый,2.9 MT (84 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Зелёный,Левый,XTT3*************,Не интересует,265 000
УАЗ,2206,2002,I (1965—2023),68972 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.9 MT (84 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,XTT2*************,Не интересует,220 000
УАЗ,Hunter,2011,I (2003—2023),147000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Зелёный,Левый,XTT3*************,,450 000
УАЗ,Patriot,2014,I рестайлинг (2012—2014),62000 км,8 записей в отчёте Автотеки,,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Comfort,Внедорожник 5-дверный,Бежевый,Левый,XTT3*************,,620 000
