Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Mercedes-Benz,S-класс,1995,W140 (1991—1998),312000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,S 320 3.2 AT (231 л.с.),3.2 л,Бензин,Автомат,Задний,Базовая,Седан,Чёрный,Левый,WDB1*************,Не интересует,390 000
Mercedes-Benz,Maybach S-класс,2016,X222 (2013—2017),35350 км,6 записей в отчёте Автотеки,,2,Не битый,S 400 3.0 4MATIC 7G-Tronic (333 л.с.),3 л,Бензин,Автомат,Полный,Base,Седан,Чёрный,Левый,WDD2*************,,9 450 000
Mercedes-Benz,GLK-класс,2013,X204 рестайлинг (2012—2015),152000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,GLK 220d 2.1 4MATIC 7G-Tronic (170 л.с.),2.1 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,WDC2*************,Не интересует,2 000 000
Mercedes-Benz,GL-класс,2014,X166 (2012—2016),197646 км,24 записи в отчёте Автотеки,,4+,Не битый,GL 400 3.0 4MATIC 7G-Tronic (333 л.с.),3 л,Бензин,Автомат,Полный,Особая серия,Внедорожник 5-дверный,Чёрный,Левый,WDC1*************,Возможен,3 380 000
Mercedes-Benz,A-класс,2013,W176 (2012—2015),113000 км,7 записей в отчёте Автотеки,,2,Не битый,A 180 1.6 7G-DCT (122 л.с.),1.6 л,Бензин,Робот,Передний,Особая серия,Хетчбек 5-дверный,Серый,Левый,WDD1*************,Возможен,1 790 000
Mercedes-Benz,C-класс,2012,W204/S204/С204 рестайлинг (2011—2015),186000 км,25 записей в отчёте Автотеки,Дубликат,4+,Не битый,C 180 1.8 7G-Tronic (156 л.с.),1.8 л,Бензин,Автомат,Задний,,Седан,Чёрный,Левый,WDD2*************,Не интересует,1 400 000
Mercedes-Benz,GLK-класс,2013,X204 рестайлинг (2012—2015),159462 км,18 записей в отчёте Автотеки,,4+,Не битый,GLK 220d 2.1 4MATIC 7G-Tronic (170 л.с.),2.1 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WDC2*************,,2 170 000
Mercedes-Benz,E-класс,2020,W213/S213/C238/A238 рестайлинг (2020—2023),7298 км,Проверить в Автотеке,Электронный,1,Не битый,E300d 2.0 4MATIC 9G-Tronic (265 л.с.),2 л,Дизель,Автомат,Полный,Sport Plus,Седан,Белый,Левый,W1K2*************,Возможен,5 750 000
Mercedes-Benz,S-класс,2021,W223 (2020—2023),19000 км,8 записей в отчёте Автотеки,Электронный,2,Не битый,S350d L 2.9 4MATIC 9G-Tronic (249 л.с.),2.9 л,Дизель,Автомат,Полный,,Седан,Чёрный,Левый,W1K2*************,Не интересует,15 490 000
Mercedes-Benz,A-класс,1997,W168 (1997—2001),297922 км,4 записи в отчёте Автотеки,Дубликат,4+,Не битый,A 140 1.4 MT (82 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,WDB1*************,Возможен,355 000
Mercedes-Benz,GLE-класс,2017,W166 (2015—2018),108245 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,GLE 350d 3.0 4MATIC 9G-Tronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,WDC1*************,Возможен,4 899 999
Mercedes-Benz,E-класс,2014,W212/S212/C207/A207 рестайлинг (2013—2016),216000 км,21 запись в отчёте Автотеки,Оригинал,4+,Не битый,E 200 2.0 7G-Tronic (184 л.с.),2 л,Бензин,Автомат,Задний,,Купе,Белый,Левый,WDD2*************,Не интересует,1 850 000
Mercedes-Benz,GLK-класс,2011,X204 (2008—2012),185001 км,19 записей в отчёте Автотеки,,4+,Не битый,GLK 220d 2.1 4MATIC 7G-Tronic (170 л.с.),2.1 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WDC2*************,Возможен,1 679 000
Mercedes-Benz,A-класс,1998,W168 (1997—2001),220000 км,7 записей в отчёте Автотеки,Дубликат,4+,Не битый,A 140 1.4 MT (82 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Синий,Левый,WDB1*************,Не интересует,239 000
Mercedes-Benz,Sprinter,2008,W906 (2006—2019),150000 км,5 записей в отчёте Автотеки,,1,Не битый,324 3.5 AT (258 л.с.),3.5 л,Бензин,Автомат,Задний,Базовая,Фургон,Белый,Левый,WDB9*************,Не интересует,740 000
Mercedes-Benz,GLE-класс AMG Coupe,2018,C292 (2015—2019),72000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,GLE 43 3.0 4MATIC 9G-Tronic (390 л.с.),3 л,Бензин,Автомат,Полный,Особая Серия,Внедорожник 5-дверный,Белый,Левый,WDC2*************,Не интересует,6 499 000
