Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Hyundai,Avante,2019,VI рестайлинг (2018—2020),53900 км,,,1,Не битый,1.6 CVT (123 л.с.),1.6 л,Бензин,Вариатор,Передний,Базовая,Седан,Чёрный,Левый,KMHD*************,,2 300 000
Hyundai,Getz,2010,I рестайлинг (2005—2011),100500 км,8 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (97 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,KMHB*************,,680 000
Hyundai,Bayon,2023,I (2021—2023),13 км,,,1,Не битый,1.4 MPI AT (100 л.с.),1.4 л,Бензин,Автомат,Передний,Prime,Внедорожник 5-дверный,Белый,Левый,MXHB*************,,2 369 000
Hyundai,Accent,2007,II (1999—2012),307000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (102 л.с.) ТагАЗ,1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,X7MC*************,Не интересует,419 000
Hyundai,Sonata,2022,VIII (2019—2023),5173 км,,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Style,Седан,Чёрный,Левый,MXHL*************,,2 910 000
Hyundai,Tucson,2021,IV (2020—2023),18806 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 CRDi 4WD AT (186 л.с.),2 л,Дизель,Автомат,Полный,Visioner,Внедорожник 5-дверный,Белый,Левый,KMHJ*************,Возможен,4 300 000
Hyundai,ix35,2010,I (2009—2013),155305 км,16 записей в отчёте Автотеки,,4+,Не битый,2.0 CRDi 4WD AT (184 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,U5YZ*************,,1 039 000
Hyundai,Creta,2017,I (2016—2020),92000 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Travel 2018,Внедорожник 5-дверный,Чёрный,Левый,Z94G*************,Не интересует,1 770 000
Hyundai,Creta,2018,I (2016—2020),110000 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 4WD MT (121 л.с.),1.6 л,Бензин,Механика,Полный,Comfort,Внедорожник 5-дверный,Серый,Левый,Z94G*************,Возможен,1 692 000
Hyundai,Creta,2019,I (2016—2020),118101 км,15 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Внедорожник 5-дверный,Белый,Левый,Z94G*************,,1 395 140
