Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,3 серия,2020,G20 (2018—2023),90823 км,10 записей в отчёте Автотеки,,2,Не битый,330d 3.0 xDrive AT (265 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Седан,Чёрный,Левый,WBA5*************,Возможен,4 650 000
BMW,X7,2023,G07 рестайлинг (2022—2023),29 км,,,1,Не битый,40d 3.0 xDrive Steptronic (340 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WBA2*************,,15 000 000
BMW,X7,2022,G07 рестайлинг (2022—2023),,,,,Не битый,40i 3.0 xDrive Steptronic (380 л.с.),3 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Серый,Левый,WBA2*************,Возможен,от 14 735 000
BMW,X4,2014,F26 (2014—2018),138500 км,23 записи в отчёте Автотеки,,2,Не битый,30d 3.0 AT (249 л.с.),3 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Коричневый,Левый,WBAX*************,Возможен,2 695 000
BMW,X1,2011,E84 (2009—2012),187000 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,28i 3.0 xDrive AT (258 л.с.),3 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Коричневый,Левый,WBAV*************,Возможен,1 490 000
BMW,X7,2019,G07 (2018—2023),65267 км,4 записи в отчёте Автотеки,,1,Не битый,40i 3.0 xDrive Steptronic (340 л.с.),3 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,X4XC*************,Возможен,8 750 000
BMW,X1,2010,E84 (2009—2012),232332 км,30 записей в отчёте Автотеки,,4+,Не битый,23d 2.0 xDrive AT (204 л.с.),2 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Белый,Левый,WBAV*************,Возможен,1 039 000
BMW,3 серия,2009,E90/E91/E92/E93 рестайлинг (2008—2013),211970 км,18 записей в отчёте Автотеки,,4+,Не битый,318i 2.0 AT (136 л.с.),2 л,Бензин,Автомат,Задний,,Седан,Красный,Левый,X4XP*************,Не интересует,870 000
BMW,X5,2020,G05 (2018—2023),90000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Белый,Левый,WBAC*************,Возможен,7 600 000
BMW,X3,2021,G01 рестайлинг (2021—2023),39853 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,Lifestyle,Внедорожник 5-дверный,Чёрный,Левый,WBA3*************,,6 430 000
