Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Peugeot,307,2007,3C рестайлинг (2005—2008),220000 км,Проверить в Автотеке,Оригинал,2,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,VF33*************,Не интересует,380 000
Peugeot,Partner,2007,I рестайлинг (2002—2012),370000 км,5 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Минивэн,Белый,Левый,VF3G*************,Не интересует,360 000
Peugeot,Boxer,2005,I рестайлинг (2002—2006),300000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,2.0 HDi MT (85 л.с.),2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Z*************,Не интересует,600 000
Peugeot,207,2007,I (2006—2009),308000 км,9 записей в отчёте Автотеки,Дубликат,3,Не битый,1.4 MT (90 л.с.),1.4 л,Бензин,Механика,Передний,Trendy,Хетчбек 5-дверный,Серый,Левый,VF3W*************,Возможен,350 000
Peugeot,207,2008,I (2006—2009),256000 км,16 записей в отчёте Автотеки,,2,Не битый,1.4 AMT (90 л.с.),1.4 л,Бензин,Робот,Передний,Trendy,Хетчбек 5-дверный,Оранжевый,Левый,VF3W*************,,440 000
Peugeot,307,2003,3C (2001—2005),199560 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Универсал,Серый,Левый,VF33*************,Не интересует,435 000
Peugeot,207,2011,I рестайлинг (2009—2015),158000 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,VF3W*************,Не интересует,420 000
Peugeot,308,2008,I (2007—2011),183966 км,11 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Premium,Хетчбек 5-дверный,Зелёный,Левый,VF34*************,,500 000
Peugeot,308,2019,II рестайлинг (2017—2023),93144 км,,,1,Не битый,1.5 HDi AT (130 л.с.),1.5 л,Дизель,Автомат,Передний,Базовая,Универсал,Синий,Левый,VF3L*************,,1 650 000
Peugeot,Boxer,2018,II рестайлинг (2014—2023),138554 км,9 записей в отчёте Автотеки,,2,Не битый,2.2 HDi MT (130 л.с.),2.2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,,2 790 000
