Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Chery,Very,2013,A13 (2011—2014),97000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (109 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Серебряный,Левый,Y6DA*************,Возможен,259 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),1943 км,3 записи в отчёте Автотеки,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Style,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,2 375 000
Chery,Tiggo 8,2020,I (2018—2022),74998 км,14 записей в отчёте Автотеки,,1,Не битый,2.0 CVT (170 л.с.),2 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Синий,Левый,LVTD*************,,1 889 000
Chery,Bonus 3 (E3),2014,A19 (2014—2017),79265 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (109 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Седан,Белый,Левый,X9WD*************,Возможен,465 000
Chery,Tiggo 8,2020,I (2018—2022),75230 км,Проверить в Автотеке,,1,Не битый,2.0 CVT (170 л.с.),2 л,Бензин,Вариатор,Передний,Family,Внедорожник 5-дверный,Жёлтый,Левый,LVTD*************,,2 199 000
Chery,Tiggo 8 Pro Max,2022,I (2022—2023),3151 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AMT (197 л.с.),2 л,Бензин,Робот,Полный,Ultimate,Внедорожник 5-дверный,Серый,Левый,LVTD*************,Возможен,3 699 900
Chery,Kimo (A1),2013,A1 (2008—2015),106828 км,5 записей в отчёте Автотеки,,1,Не битый,1.3 MT (83 л.с.),1.3 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,LVVD*************,,386 655
Chery,Tiggo 8,2021,I (2018—2022),39000 км,5 записей в отчёте Автотеки,,1,Не битый,1.5 AMT (147 л.с.),1.5 л,Бензин,Робот,Передний,Prestige (7 мест),Внедорожник 5-дверный,Белый,Левый,LVTD*************,,2 340 000
Chery,Tiggo 7 Pro,2021,II (2019—2023),65957 км,2 записи в отчёте Автотеки,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Elite,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Возможен,2 099 000
Chery,Tiggo (T11),2013,T11 рестайлинг (2013—2016),81621 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (126 л.с.),1.6 л,Бензин,Механика,Передний,Luxury,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Возможен,720 000
Chery,Tiggo 7 Pro,2022,II (2019—2023),13773 км,4 записи в отчёте Автотеки,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Luxury,Внедорожник 5-дверный,Серый,Левый,LVVD*************,,2 599 000
Chery,Sweet (QQ),2006,QQ (2003—2013),113000 км,12 записей в отчёте Автотеки,Дубликат,4+,Не битый,0.8 AMT (52 л.с.),0.8 л,Бензин,Робот,Передний,Базовая,Хетчбек 5-дверный,Жёлтый,Левый,LVVD*************,Не интересует,145 000
Chery,IndiS (S18D),2013,S18D (2011—2016),85501 км,13 записей в отчёте Автотеки,,3,Не битый,1.3 AMT (83 л.с.),1.3 л,Бензин,Робот,Передний,In14C,Хетчбек 5-дверный,Красный,Левый,LVVD*************,Возможен,439 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),10 км,,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Ultimate,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,2 200 000
Chery,Tiggo 7 Pro Max,2023,I (2022—2023),1 км,Проверить в Автотеке,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Ultimate,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,2 999 900
Chery,Tiggo 7 Pro,2022,II (2019—2023),19124 км,3 записи в отчёте Автотеки,,2,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Elite,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,2 430 800
Chery,Amulet (A15),2009,A15 (2003—2010),149500 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (94 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Лифтбек,Чёрный,Левый,XUVD*************,Не интересует,199 000
Chery,IndiS (S18D),2012,S18D (2011—2016),113419 км,16 записей в отчёте Автотеки,,4+,Не битый,1.3 MT (83 л.с.),1.3 л,Бензин,Механика,Передний,In14C,Хетчбек 5-дверный,Серебряный,Левый,LVVD*************,,355 000
Chery,Tiggo (T11),2015,T11 рестайлинг (2013—2016),92352 км,13 записей в отчёте Автотеки,,3,Не битый,1.8 MT (132 л.с.),1.8 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Белый,Левый,XDLD*************,,656 466
Chery,Tiggo 7 Pro,2022,II (2019—2023),7922 км,Проверить в Автотеке,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Серый,Левый,LVVD*************,,2 730 000
Chery,Tiggo 8 Pro Max,2023,I (2022—2023),211 км,Проверить в Автотеке,,1,Не битый,2.0 4WD AMT (197 л.с.),2 л,Бензин,Робот,Полный,Ultimate,Внедорожник 5-дверный,Белый,Левый,LVTD*************,Возможен,4 650 900
Chery,Tiggo 7 Pro,2022,II (2019—2023),58123 км,,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Elite,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,2 099 990
Chery,Tiggo 7 Pro,2021,II (2019—2023),34610 км,Проверить в Автотеке,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Красный,Левый,LVVD*************,,2 350 000
Chery,Arrizo 8,2023,I (2022—2023),321 км,,,1,Не битый,1.6 TGDI DCT (186 л.с.),1.6 л,Бензин,Робот,Передний,Ultimate,Седан,Зелёный,Левый,LVVD*************,Возможен,3 659 900
Chery,Bonus (A13),2012,A13 (2011—2014),100800 км,7 записей в отчёте Автотеки,,2,Не битый,1.5 MT (109 л.с.),1.5 л,Бензин,Механика,Передний,Bn14B,Седан,Серый,Левый,Y6DA*************,,229 000
Chery,Tiggo 7 Pro Max,2023,I (2022—2023),2 км,Проверить в Автотеке,Электронный,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Ultimate,Внедорожник 5-дверный,Голубой,Левый,LVVD*************,,2 949 900
Chery,Tiggo 7 Pro,2021,II (2019—2023),34900 км,7 записей в отчёте Автотеки,Электронный,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Серый,Левый,LVVD*************,Не интересует,2 320 000
Chery,IndiS (S18D),2013,S18D (2011—2016),149484 км,22 записи в отчёте Автотеки,,3,Не битый,1.3 MT (83 л.с.),1.3 л,Бензин,Механика,Передний,In14C,Хетчбек 5-дверный,Красный,Левый,LVVD*************,,407 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),2 км,,Электронный,1,Не битый,1.5 MT (113 л.с.),1.5 л,Бензин,Механика,Передний,Action,Внедорожник 5-дверный,Серый,Левый,LVVD*************,,1 979 900
Chery,Fora (A21),2008,A21 (2006—2011),190520 км,13 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (119 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Серебряный,Левый,LVVD*************,Возможен,185 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),1 км,,Электронный,1,Не битый,1.5 CVT (113 л.с.),1.5 л,Бензин,Вариатор,Передний,Family,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,2 299 000
Chery,Tiggo 8 Pro,2021,I (2021—2023),33649 км,,,1,Не битый,1.6 TGDI AMT (186 л.с.),1.6 л,Бензин,Робот,Передний,Ultimate,Внедорожник 5-дверный,Фиолетовый,Левый,LVTD*************,Не интересует,2 949 000
Chery,Tiggo (T11),2014,T11 рестайлинг (2013—2016),141000 км,14 записей в отчёте Автотеки,,1,Не битый,1.6 MT (126 л.с.),1.6 л,Бензин,Механика,Передний,Luxury,Внедорожник 5-дверный,Серый,Левый,LVVD*************,Возможен,679 000
Chery,Tiggo 5,2016,T21 рестайлинг (2016—2020),127113 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 CVT (136 л.с.),2 л,Бензин,Вариатор,Передний,Luxury,Внедорожник 5-дверный,Коричневый,Левый,X9WD*************,,1 219 990
Chery,Tiggo 4,2021,I рестайлинг (2018—2023),8700 км,Проверить в Автотеке,,2,Не битый,1.5 CVT (113 л.с.),1.5 л,Бензин,Вариатор,Передний,Luxury,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,1 999 990
Chery,Tiggo 8,2022,I (2018—2022),41 км,,,1,Не битый,1.5 AMT (147 л.с.),1.5 л,Бензин,Робот,Передний,Prestige (7 мест),Внедорожник 5-дверный,Белый,Левый,LVTD*************,,2 395 000
Chery,Tiggo 8,2020,I (2018—2022),39072 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 CVT (170 л.с.),2 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Красный,Левый,LVTD*************,Возможен,2 149 000
Chery,Tiggo 3,2017,I (2014—2020),185000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (126 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Коричневый,Левый,XEYD*************,Не интересует,1 049 000
Chery,Tiggo 4,2022,I рестайлинг (2018—2023),27200 км,5 записей в отчёте Автотеки,,1,Не битый,1.5 AMT (147 л.с.),1.5 л,Бензин,Робот,Передний,Cosmo,Внедорожник 5-дверный,Белый,Левый,LVVD*************,Возможен,1 925 800
Chery,Tiggo 5,2014,T21 (2014—2016),140000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.0 MT (136 л.с.),2 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Коричневый,Левый,LVTD*************,Возможен,965 000
Chery,Tiggo 4,2021,I рестайлинг (2018—2023),11862 км,6 записей в отчёте Автотеки,,2,Не битый,1.5 MT (113 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,1 830 000
Chery,Tiggo 8 Pro,2023,I (2021—2023),161 км,Проверить в Автотеке,,1,Не битый,1.6 TGDI AMT (186 л.с.),1.6 л,Бензин,Робот,Передний,Prestige Dreamline,Внедорожник 5-дверный,Чёрный,Левый,LVTD*************,,3 099 000
Chery,Kimo (A1),2014,A1 (2008—2015),117889 км,10 записей в отчёте Автотеки,,4+,Не битый,1.3 MT (83 л.с.),1.3 л,Бензин,Механика,Передний,Km14C,Хетчбек 5-дверный,Серый,Левый,LVVD*************,,328 000
Chery,Tiggo 8,2020,I (2018—2022),36973 км,8 записей в отчёте Автотеки,,1,Не битый,1.5 AMT (147 л.с.),1.5 л,Бензин,Робот,Передний,Prestige (7 мест),Внедорожник 5-дверный,Белый,Левый,LVTD*************,Возможен,1 849 000
Chery,Tiggo 4,2022,I рестайлинг (2018—2023),47000 км,Проверить в Автотеке,,1,Не битый,1.5 MT (113 л.с.),1.5 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Серый,Левый,LVVD*************,,1 747 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),73 км,Проверить в Автотеке,,1,Не битый,1.5 CVT (113 л.с.),1.5 л,Бензин,Вариатор,Передний,Family,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,2 050 000
Chery,Tiggo (T11),2007,T11 (2005—2013),317000 км,8 записей в отчёте Автотеки,,3,Не битый,2.4 MT (129 л.с.),2.4 л,Бензин,Механика,Передний,Base,Внедорожник 5-дверный,Чёрный,Левый,XUVD*************,,260 000
