Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Daewoo,Matiz,2013,I рестайлинг (2000—2015),91000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,,389 000
Daewoo,Nexia,2007,I (1995—2008),275000 км,3 записи в отчёте Автотеки,,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XWB3*************,,149 000
Daewoo,Nexia,2006,I (1995—2008),198800 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Бордовый,Левый,XWB3*************,Возможен,168 000
Daewoo,Nexia,2010,I рестайлинг (2008—2016),114150 км,6 записей в отчёте Автотеки,,1,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XWB3*************,Возможен,210 000
Daewoo,Nexia,2011,I рестайлинг (2008—2016),135000 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XWB3*************,Не интересует,210 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),79752 км,12 записей в отчёте Автотеки,,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,,300 000
Daewoo,Nexia,2012,I рестайлинг (2008—2016),160000 км,Проверить в Автотеке,Оригинал,2,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XWB3*************,Возможен,450 000
Daewoo,Matiz,2013,I рестайлинг (2000—2015),83500 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,Не интересует,249 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),85000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,XWB4*************,Не интересует,250 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),145700 км,11 записей в отчёте Автотеки,Дубликат,4+,Не битый,0.8 AT (52 л.с.),0.8 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Бордовый,Левый,XWB4*************,Возможен,280 000
Daewoo,Nexia,2009,I рестайлинг (2008—2016),138200 км,Проверить в Автотеке,Оригинал,4+,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XWB3*************,Не интересует,150 000
Daewoo,Nexia,2005,I (1995—2008),230305 км,,Оригинал,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Серый,Левый,XWB3*************,Не интересует,40 000
