Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Changan,CS35,2018,I (2013—2023),56589 км,13 записей в отчёте Автотеки,,1,Не битый,1.6 MT (113 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Коричневый,Левый,XDJA*************,,1 284 000
Changan,UNI-K,2023,I (2020—2023),51 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Возможен,3 595 000
Changan,UNI-V,2023,I (2022—2023),9 км,,,1,Не битый,1.5T DCT (181 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Лифтбек,Серый,Левый,LS5A*************,,2 389 000
Changan,UNI-K,2023,I (2020—2023),20 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,3 550 000
Changan,UNI-K,2023,I (2020—2023),227 км,Проверить в Автотеке,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,LS4A*************,,3 700 000
Changan,UNI-K,2023,I (2020—2023),64 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Не интересует,3 720 000
Changan,CS75 Plus,2023,I рестайлинг (2021—2023),500 км,2 записи в отчёте Автотеки,,1,Не битый,1.5T AT (167 л.с.),1.5 л,Бензин,Автомат,Передний,Luxury,Внедорожник 5-дверный,Синий,Левый,LS4A*************,,2 999 100
Changan,UNI-K,2023,I (2020—2023),15 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Чёрный,Левый,LS4A*************,Не интересует,3 550 000
Changan,CS35 Plus,2023,I рестайлинг (2021—2023),101 км,,Электронный,1,Не битый,1.4T DTC (150 л.с.),1.4 л,Бензин,Робот,Передний,Tech,Внедорожник 5-дверный,Красный,Левый,LS5A*************,Возможен,2 590 000
Changan,UNI-V,2023,I (2022—2023),11 км,Проверить в Автотеке,,1,Не битый,1.5T DCT (181 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Лифтбек,Серый,Левый,LS5A*************,Возможен,2 289 000
Changan,UNI-K,2023,I (2020—2023),51 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,,3 740 000
Changan,UNI-K,2023,I (2020—2023),10 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Возможен,3 550 000
Changan,UNI-K,2023,I (2020—2023),30 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Не интересует,3 480 000
Changan,UNI-T,2023,I (2020—2023),57 км,2 записи в отчёте Автотеки,,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,3 650 000
Changan,UNI-K,2022,I (2020—2023),552 км,,,1,Не битый,1.5hyb AT (166 л.с.),1.5 л,Гибрид,Автомат,Передний,Premium,Внедорожник 5-дверный,Белый,Левый,LS6C*************,,3 950 000
Changan,UNI-K,2023,I (2020—2023),1 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,,3 699 000
Changan,Alsvin,2023,I (2018—2023),29 км,,,1,Не битый,1.5T DCT (98 л.с.),1.5 л,Бензин,Робот,Передний,DLX,Седан,Серебряный,Левый,LS5A*************,,1 799 900
Changan,Alsvin,2023,I (2018—2023),67 км,Проверить в Автотеке,,1,Не битый,1.5T DCT (98 л.с.),1.5 л,Бензин,Робот,Передний,DLX,Седан,Синий,Левый,LS5A*************,,1 459 000
Changan,UNI-T,2023,I рестайлинг (2023—2023),90 км,Проверить в Автотеке,Электронный,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Exclusive,Внедорожник 5-дверный,Белый,Левый,LS5A*************,Возможен,3 600 000
Changan,CS35,2016,I (2013—2023),77774 км,6 записей в отчёте Автотеки,,2,Не битый,1.6 AT (113 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Чёрный,Левый,LS5A*************,,1 149 990
Changan,Alsvin,2023,I (2018—2023),5 км,,Электронный,1,Не битый,1.5T DCT (98 л.с.),1.5 л,Бензин,Робот,Передний,DLX,Седан,Чёрный,Левый,LS5A*************,,1 700 000
Changan,UNI-T,2023,I рестайлинг (2023—2023),23 км,,Электронный,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Exclusive,Внедорожник 5-дверный,Серый,Левый,LS5A*************,Возможен,3 600 000
Changan,UNI-T,2023,I рестайлинг (2023—2023),30 км,,,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Exclusive,Внедорожник 5-дверный,Белый,Левый,LS5A*************,Возможен,2 990 000
Changan,UNI-K,2023,I (2020—2023),50 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,3 250 000
Changan,CS75 Plus,2023,I рестайлинг (2021—2023),42 км,Проверить в Автотеке,,1,Не битый,1.5T AT (167 л.с.),1.5 л,Бензин,Автомат,Передний,Luxury,Внедорожник 5-дверный,Синий,Левый,LS4A*************,,2 720 000
Changan,CS55,2021,I (2017—2023),33131 км,3 записи в отчёте Автотеки,,1,Не битый,1.5 AT (143 л.с.),1.5 л,Бензин,Автомат,Передний,Luxury,Внедорожник 5-дверный,Белый,Левый,LS5A*************,,2 095 000
Changan,UNI-K,2023,I (2020—2023),5 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,,3 550 000
Changan,CS35,2014,I (2013—2023),107975 км,17 записей в отчёте Автотеки,,3,Не битый,1.6 AT (113 л.с.),1.6 л,Бензин,Автомат,Передний,,Внедорожник 5-дверный,Красный,Левый,LS5A*************,Возможен,819 000
Changan,UNI-K,2023,I (2020—2023),3500 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,3 599 000
Changan,CS55 Plus,2023,I рестайлинг (2021—2023),10 км,,,1,Не битый,1.5 AMT (181 л.с.),1.5 л,Бензин,Робот,Передний,Luxe,Внедорожник 5-дверный,Серебряный,Левый,LS4A*************,,2 490 000
Changan,CS75,2020,I рестайлинг (2018—2023),86100 км,23 записи в отчёте Автотеки,,2,Не битый,1.8 T 4WD AT (150 л.с.),1.8 л,Бензин,Автомат,Полный,Comfort,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,1 900 000
Changan,Alsvin,2023,I (2018—2023),63 км,Проверить в Автотеке,Электронный,1,Не битый,1.5T DCT (98 л.с.),1.5 л,Бензин,Робот,Передний,LX,Седан,Чёрный,Левый,LS5A*************,Возможен,1 890 000
Changan,UNI-T,2023,I (2020—2023),448 км,,,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,3 050 000
Changan,UNI-T,2023,I (2020—2023),70 км,,,1,Не битый,1.5T DCT (180 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,2 870 000
Changan,UNI-T,2023,I рестайлинг (2023—2023),72 км,,,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Exclusive,Внедорожник 5-дверный,Белый,Левый,LS5A*************,,2 890 000
Changan,CS35 Plus,2022,I (2018—2023),22057 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 AT (117 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Красный,Левый,LS5A*************,Возможен,2 354 000
